vib_rms,vib_peak,current_rms,current_std
0.32483570765056163,1.0536681040522424,1.3405572341205634,0.11513977233290704
0.29308678494144075,1.0841176789552351,1.4400624977046228,0.0815566935164475
0.3323844269050346,1.1624576864762917,1.5005243699718183,0.11739211840211321
0.3761514928204013,1.1580703078052355,1.5046980593764743,0.12711275717609902
0.2882923312638332,0.7933495948064364,1.4549934528520756,0.10826869806447402
0.288293152152541,0.8593262440127316,1.5622849932347498,0.13753591625116132
0.37896064077536956,1.077255290081299,1.3932379570617406,0.08452421601792855
0.3383717364576454,1.0770678926368313,1.4857620514978707,0.07510690593377167
0.27652628070325236,1.0772571529459072,1.51202956317119,0.06442559502191443
0.3271280021792982,1.577909723598208,1.5514438834058748,0.12992088622978368
0.2768291153593769,1.085633576603975,1.5711614878088889,0.11308731312708116
0.27671351232148717,1.17033484602709,1.3875357908162131,0.0988883065817909
0.3120981135783017,1.1431002645239803,1.3465885829264377,0.10559937252639641
0.2043359877671101,1.0977086876958697,1.6277676821898508,0.07749021905403247
0.21375410837434833,0.9527096133039482,1.533231401197959,0.14891503959233654
0.27188562353795137,1.11384538307399,1.4251513463443446,0.10258442363950455
0.2493584439832788,0.8840762178193642,1.6551151975522522,0.10218789589209787
0.3157123666297637,0.9644772089889987,1.511567463429286,0.11451533247797385
0.25459879622393944,0.9271954678256344,1.6179297184063826,0.10962018463473427
0.22938481493323543,1.0122811209079483,1.506751848141011,0.10447768048558263
0.37328243844607767,1.3471987850010263,1.7060747924881987,0.08419051089109376
0.2887111849756732,0.7199102211112378,1.6755340842443205,0.10942936714271992
0.30337641023439615,1.102939028556177,1.4751035851520926,0.13764048992950068
0.22876259068932714,0.7580926193215523,1.5971570950954355,0.12690840092309957
0.27278086377374083,0.9292102201315849,1.5645375949585147,0.13186373253278794
0.3055461294854933,1.1633425895451048,1.636863155753235,0.0897756864713763
0.24245032112888484,1.0096420028643194,1.4035076539419895,0.08020790359482839
0.31878490091728356,0.8383382833106041,1.568605145999844,0.09748426159800705
0.2699680655040597,0.8927044436110048,1.6058424486849587,0.1011144982457739
0.28541531251033614,1.1019396623402014,1.3241260513576885,0.12188383036941898
0.26991466938853015,0.8904450052424295,1.3816741487334225,0.06615070740570361
0.39261390922544687,1.0324687884372963,1.2960767822239898,0.13059100638921228
0.2993251387631033,1.0068357759855722,1.4730593165555441,0.09683984202842022
0.24711445355220496,0.9022599478591274,1.5717542255795962,0.09146237860105161
0.34112724560515945,1.3215916133987988,1.6502357052096028,0.07975791249479666
0.23895781750144887,1.0950878533477018,1.5074094780419776,0.06690286656268463
0.3104431797502378,0.696228612001359,1.6628615545571293,0.1164634116792383
0.20201649380601122,1.027968147215414,1.361989854178511,0.10146635934376809
0.23359069755507844,0.9007320302847418,1.3296617560644846,0.07420078200517893
0.30984306179345616,1.1278650002194337,1.4944452301103381,0.07409842455872769
0.3369233289997705,0.8811218892350949,1.5384065448939308,0.09328430601419745
0.30856841405949853,0.9827895337799651,1.4967305251905907,0.13338043050578785
0.29421758588058794,1.0757480918470685,1.2932557899960124,0.09480817297272791
0.28494481522053555,1.129863279125518,1.491087996048721,0.06993714093763788
0.22607390048162862,0.8199555389416335,1.3695530499495148,0.09508513871828111
0.26400778958026455,0.9498248146238577,1.5669672548830038,0.0945455286050466
